"","day","mo","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
"1569",4,8,67.1,63.5,1021.1,8.2,6.5,11.1,14.43,75,59,0.81,1,0.557688788178755
"1570",5,8,66.2,60.6,1011,9.6,9.7,15.9,22.9,75,54,0.11,0,0.188841455808943
"1571",5,8,67.8,66,1024.2,8.8,6,8.9,11.57,75,59,0,1,0.507844554074726
"1572",1,8,69.4,59.9,1014.4,9.5,11.8,17.1,22.9,75,64,0,0,-0.798074379450822
"1573",2,8,68.3,64.1,1020.1,10,11.2,19,22,75,50,0,0,-0.778136685809211
"1574",6,8,68,63.3,1015.6,9.2,7.9,14,18.2,75,57.9,0,0,0.308467617658612
"1575",2,8,68.2,62.4,1018.3,9.3,9.2,14,18.2,75,64,0.55,0,-0.299632038410537
"1576",4,8,66.6,63.5,1013,8.4,15.5,22,28,75,60.1,0.39,0,-0.269725497948119
"1577",5,8,67.8,64,1020.1,10,6.7,9.9,12.87,75,54,0,0,-0.499008974826651
"1578",2,8,67.5,64.2,1018.9,10,7.8,11.1,26,75,59,0,0,0.0692152939592748
"1579",3,8,67.2,62.2,1020.2,10,7.8,12,15.6,75,57,0.01,0,-1.07720209043338
"1580",2,8,68.2,63.2,1016.8,10,7.2,11.1,14.43,75,60.1,0,0,-0.798074379450822
"1581",7,8,69.4,67,1011.9,7,10.9,13,16.9,75,59,0,0,-1.18685940546224
"1582",1,8,64,54.6,1026.6,10,6.7,12,15.6,75,50,0,0,-1.39620518869916
"1583",3,8,66.9,61.9,1018.6,9.7,8.4,14,18.2,75,61,0.11,0,0.0293399066760519
"1584",5,8,67.5,66,1020.6,9.1,5.8,8.9,11.57,75,61,0,1,1.13588190378549
"1585",5,8,73.6,71.8,1018.5,4.7,11.1,15.9,20.67,79,66.9,0.05,1,0.727159184132452
"1586",3,8,67.8,66.8,1014.6,4.3,4,8.9,11.57,79,61,0,1,-0.219881263844091
"1587",4,8,71.1,65.9,1013,6.8,6.5,15.9,20.67,79,64.9,0.23,1,0.00940221303444051
"1588",7,8,70.3,60.1,1020.7,9.1,5.3,8.9,11.57,79,57.9,0,1,-0.967544775404519
"1589",7,8,71.8,71.2,1020.6,4.4,9.4,15.9,20.67,79,69.1,0.01,1,0.0592464471384691
"1590",6,8,73.7,72.6,1022.1,4.6,9.2,13,16.9,79,71.1,0,1,1.49476038933449
"1591",5,8,70,60.2,1011.9,10,5.6,11.1,14.43,79,63,0,0,0.318436464479418
"1592",5,8,71.1,65.8,1014.7,8.4,5.2,8.9,11.57,79,63,0,1,1.14585075060629
"1593",5,8,68,60.8,1016.6,9.1,5.2,8.9,11.57,79,62.1,0,0,0.398187239045863
"1594",6,8,71.2,61.9,1013.1,10,7.4,12,15.6,79,64,0,0,1.26547691245596
"1595",6,8,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79,71.1,0,1,1.29538345291838
"1596",6,8,66.4,60,1016.2,10,5.5,13,16.9,79,57.9,0,0,0.338374158121029
"1597",5,8,70.5,68.9,1016.9,3.9,9.8,14,18.2,79,64,0.01,1,-0.209912417023285
"1598",6,8,73.4,70,1016.1,9.7,10.1,12,15.6,79,68,0,0,1.56454231708013
"1599",4,8,70.3,66.7,1020.1,7.1,6.5,9.9,12.87,79,64,0,1,-0.369413966156177
"1600",1,8,71.2,69.7,1016.4,4.2,4,9.9,12.87,79,62.1,0,1,-1.17689055864144
"1601",2,8,67.7,65.2,1016.4,6.1,4.3,8,10.4,80.1,61,0,1,0.0293399066760519
"1602",7,8,72.4,66.5,1012.3,6.4,11.2,15,21,80.1,68,0.06,1,-1.03732670315016
"1603",1,8,69.5,56.7,1017,10,7.5,11.1,14.43,80.1,60.1,0,0,-1.17689055864144
"1604",1,8,72.8,68.1,1014.2,6.3,9.7,14,18.2,80.1,66.9,1.01,1,-0.608666289855514
"1605",6,8,72,65.8,1013.2,9.4,7.2,13,16.9,80.1,66.9,0,0,-0.299632038410537
"1606",4,8,74.1,70.4,1011.1,9.4,9.7,17.1,21,80.1,69.1,0.08,0,0.458000319970698
"1607",3,8,71.5,64.7,1021.5,10,6.6,8.9,27,80.1,62.1,0,0,0.507844554074726
"1608",7,8,70.3,62.5,1021.8,10,7,11.1,14.43,80.1,62.1,0,0,-0.598697443034708
"1609",2,8,73.3,72.1,1015.6,3.5,6.3,9.9,12.87,80.1,68,0,1,-0.359445119335371
"1610",6,8,71.4,59.5,1019.4,10,6.6,9.9,12.87,80.1,62.1,0,0,0.0991218344216919
"1611",1,8,75.3,73.3,1013.5,4.6,9.9,15,19,80.1,69.8,0.01,1,-0.778136685809211
"1612",1,8,71,69.3,1012.4,6.1,8.3,14,18.2,80.1,62.1,1.24,1,-0.359445119335371
"1613",1,8,72.6,66.8,1018.9,10,8.5,14,18.2,80.1,63,0,0,-0.359445119335371
"1614",3,8,72.8,71.4,1013,4.5,6.9,11.1,14.43,80.1,64.9,0,1,1.01625574193582
"1615",5,8,74.6,72.8,1011.5,7.2,8.1,13,16.9,80.1,66,0,1,-0.120192795636034
"1616",7,8,70.3,66.6,1018,10,6.3,9.9,12.87,80.1,60.1,0,0,-0.329538578872954
"1617",4,8,70.6,67.2,1023.2,9.9,8.6,14,18.2,80.1,64,0,0,0.188841455808943
"1618",5,8,65.7,63.7,1014.4,5.8,11.3,17.1,21,69.1,62.6,0,1,-0.269725497948119
"1619",2,8,71.2,63.9,1014.3,10,9.3,14,18.2,78.1,63,0,0,-0.130161642456839
"1620",5,8,68.9,64.7,1016.5,9.8,5.3,9.9,12.87,78.1,63,0.01,0,0.438062626329086
"1621",4,8,72.3,70.9,1009.1,6.3,12.4,18.1,24.1,78.1,68,0,0,0.298498770837806
"1622",3,8,71.2,68.7,1011.2,7.9,8.4,12,15.6,78.1,66,0.11,0,-1.29651672049111
"1623",4,8,70.2,66.6,1012,10,7.2,13,16.9,78.1,61,0,0,0.0891529876008862
"1624",2,8,70.2,62.3,1014.4,9.9,6.9,14,18.2,78.1,64,0,0,0.168903762167332
"1625",3,8,71,64.7,1017.3,9.5,7,11.1,14.43,78.1,57,0.01,0,-0.568790902572291
"1626",6,8,73.7,67.3,1006.1,8.9,10.4,15.9,20.67,78.1,69.1,0,0,0.458000319970698
"1627",5,8,71,62.4,1009.4,6.8,8.8,19,27,78.1,59,0.01,1,0.188841455808943
"1628",7,8,71.8,70.9,1010.1,5.6,12.2,21,28,78.1,57.9,1.1,1,0.388218392225058
"1629",7,8,71.2,62.7,1007.8,10,10.5,20,24.1,78.1,64,0,0,-0.269725497948119
"1630",5,8,73.3,69.8,1007.8,9.4,11.5,19,54,78.1,61,0,0,0.467969166791503
"1631",5,8,73.7,72.5,1019.9,5.4,11.6,15.9,21,78.1,64,0,0,1.22560152517274
"1632",6,8,67.2,53.4,1018.9,10,10.8,18.1,22,78.1,59,0.03,0,0.318436464479418
"1633",7,8,70.4,61.3,1017.2,9.9,6.4,8.9,11.57,78.1,60.1,0,0,-0.608666289855514
"1634",1,8,73.3,70.4,1012.6,9.9,7.9,11.1,14.43,78.1,60.1,0,0,-0.997451315866936
"1635",4,8,70.1,65.7,1010.1,4.4,4.3,8.9,11.57,78.1,66,0.01,1,-0.369413966156177
"1636",7,8,69.7,61.1,1013.8,10,11.8,15,22,78.1,64,0,0,-0.538884362109874
"1637",7,8,60.1,51.2,1025.5,10,6.3,9.9,12.87,71.1,46,0,0,-0.887794000838074
"1638",2,8,64.3,57.8,1022.1,10,13.7,21,28,71.1,60.1,0,0,-1.04729554997097
"1639",3,8,62,58.3,1023.8,9.9,8.6,14,20,71.1,54,0,0,0.14896606852572
"1640",7,8,73.4,68.5,1008.9,8.9,9.2,15,19,87.1,66,0,1,0.687283796849229
"1641",5,8,77.2,71.4,1014.9,9.1,10.1,15.9,20,87.1,70,0,0,0.477938013612309
"1642",6,8,74.9,72.1,1018,6.3,5.1,8.9,11.57,87.1,66,0,1,1.03619343557743
"1643",4,8,75.3,72.7,1015.2,5.5,9.8,15,19.5,84.9,69.1,0,0,0.856754192802926
"1644",6,8,67.5,62.9,1023.5,9,5.3,8.9,11.57,73.9,59,0.01,0,0.677314950028423
"1645",2,8,65.5,60.8,1017.5,9.5,8.1,13,16.9,73.9,57,0.39,0,-1.36629864823675
"1646",6,8,69.9,63.6,1023.8,10,13,19,24.1,73.9,63,0,0,0.238685689912972
"1647",7,8,64.3,60,1022.8,8.8,6.5,15,19,73.9,59,0.56,0,-0.588728596213902
"1648",4,8,64.5,55.9,1022,9.9,5.1,9.9,12.87,73.9,54,0,0,-0.907731694479685
"1649",3,8,63.9,56.9,1012.6,8.8,4.1,8,10.4,73.9,54,0.01,1,-0.827980919913239
"1650",7,8,64.1,56.8,1023,9.9,3.7,8.9,11.57,73.9,54,0,0,-0.289663191589731
"1651",4,8,67.4,60,1020.7,10,7.7,14,18.2,73.9,61,0,0,0.876691886444537
"1652",2,8,67.9,57.7,1009.6,9.8,7.8,13,20,73.9,61,0,0,-0.0404420210695881
"1653",1,8,69.1,65.6,1020.7,9.4,9,13,18.1,73.9,64,0,0,-1.03732670315016
"1654",1,8,68.3,64.7,1011.1,8.3,6.8,12,17.1,73.9,59,0.06,1,-1.22673479274547
"1655",6,8,66.6,64.4,1017.6,7.8,7,11.1,14.43,73.9,62.1,0,1,-0.758198992167599
"1656",2,8,66.9,60.8,1017.6,9.3,6.6,13,16.9,73.9,55.9,0,1,0.119059528063303
"1657",6,8,65.3,60.4,1017.2,9.3,5,9.9,12.87,73.9,55,0,1,1.00628689511501
"1658",3,8,67.9,64.4,1015,7.5,12,15.9,25.1,73.9,55.9,0,0,0.0193710598552462
"1659",4,8,69.2,67.6,1020.7,7.5,8.6,14,18.2,73.9,64,0,1,0.607533022282783
"1660",5,8,64.2,57.8,1021.4,10,4.6,9.9,12.87,73.9,55.9,0,0,1.1558195974271
"1661",3,8,65.2,62.8,1013.2,7.8,11.3,17.1,24.1,73.9,59,0.96,0,0.318436464479418
"1662",3,8,67.8,66.7,1011.1,4.6,3.4,17.1,22.23,73.9,64,0,1,-0.459133587543428
"1663",3,8,66.2,54.5,1019.1,10,5.3,8.9,11.57,73.9,55.9,0,0,-0.558822055751485
"1664",6,8,66.6,65.6,1015.2,8,8.8,13,16.9,73.9,57.9,0,0,0.129028374884109
"1665",7,8,75.9,73.3,1012.7,5.4,9.2,14,18.2,82.9,71.1,0,1,0.14896606852572
"1666",2,8,72.5,66.3,1019,9.8,9.5,15.9,22,82.9,57.9,0,0,0.737128030953258
"1667",4,8,70.6,68.5,1016.2,8.1,7.2,21,26,82.9,62.1,0.11,1,-0.768167838988405
"1668",6,8,71.6,64.1,1019.8,7.4,4.7,8.9,11.57,82.9,60.1,0,1,0.109090681242498
"1669",3,8,67.7,59.2,1020,10,6.1,8.9,11.57,82.9,59,0,0,0.228716843092166
"1670",5,8,74.3,70.3,1017.3,5.9,6,9.9,12.87,82.9,68,0,1,0.188841455808943
"1671",3,8,75.5,68.2,1017,10,6.8,9.9,12.87,82.9,66.9,0,0,-0.249787804306508
"1672",7,8,73.9,72.4,1010.8,5.9,9.4,15.9,24.1,82.9,66,0.05,1,-0.199943570202479
"1673",2,8,74.1,70.4,1018.5,7.6,8,12,15.6,82.9,70,0,0,-0.0703485615320052
"1674",1,8,75.9,64.8,1011.7,9,7.8,12,15.6,82.9,66,0,0,-0.489040128005845
"1675",3,8,74.5,71,1017.7,8.8,8.8,12,15.6,82.9,70,0,1,0.238685689912972
"1676",2,8,74,68.2,1012.1,9.1,8.9,14,18.2,82.9,69.1,0,0,1.05613112921904
"1677",5,8,74.9,73.5,1008,3.6,9.2,14,18.2,82.9,70,0,1,1.09600651650226
"1678",7,8,67.3,59.8,1023.8,10,3.2,8,10.4,75.9,55.9,0,0,-0.947607081762908
"1679",6,8,69.7,66,1011.1,9.5,8.3,15,20,75.9,63,0.03,0,0.268592230375389
"1680",3,8,68.2,64.8,1017.1,10,8.6,12,15.6,75.9,50,0,0,1.05613112921904
"1681",4,8,71.1,68.7,1009.9,8.6,6.8,12,15.6,75.9,66,0.11,0,-0.618635136676319
"1682",2,8,69.1,68.1,1016.9,7.7,6.2,9.9,12.87,75.9,64.9,0.05,1,0.178872608988138
"1683",6,8,67.1,61.5,1021.1,10,4.7,8.9,11.57,75.9,55,0,0,0.816878805519703
"1684",7,8,71.3,67.5,1009.4,9.8,10.7,15,19.5,75.9,55,0,0,-0.209912417023285
"1685",6,8,67.7,66.7,1019.7,2.9,6.3,11.1,14.43,75.9,61,0,1,1.58448001072174
"1686",4,8,68.6,66.6,1018.9,9.9,6.5,11.1,14.43,75.9,63,0,0,0.188841455808943
"1687",1,8,68.3,63.6,1014.5,9.6,9,13,16.9,75.9,63,0,0,-0.867856307196462
"1688",2,8,68.1,54.5,1013.3,10,12.2,15.9,24.1,75.9,60.1,0,0,-0.538884362109874
"1689",4,8,70.4,65.7,1016,10,9.1,12,15.6,75.9,59,0,0,0.617501869103589
"1690",7,8,67.7,67.2,1014.1,2.5,7.9,11.1,14.43,75.9,64,0,1,-0.259756651127314
"1691",1,8,70.9,69.7,1017.6,7.8,7.3,11.1,14.43,75.9,64,0.01,0,-0.997451315866936
"1692",1,8,64.8,58.4,1023.8,8.4,3.3,8,10.4,75.9,55.9,0.01,1,-1.56567558465286
"1693",7,8,68.3,58.5,1018.7,10,12.3,17.1,22,75.9,63,0,0,-0.847918613554851
"1694",5,8,68.6,64.8,1015.3,8.6,8.5,13,18.1,75.9,63,0,0,-0.389351659797788
"1695",1,8,68.8,57,1013.3,10,9.4,17.1,22,75.9,62.1,0,0,-1.14698401817902
"1696",5,8,70,61.6,1010.3,9.7,9.3,17.1,22,75.9,62.1,0.01,0,0.109090681242498
"1697",7,8,66.5,60.3,1025.9,9,5.8,9.9,12.87,75.9,55,0,1,-0.469102434364234
"1698",1,8,69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,0,-1.44604942280319
"1699",3,8,69.2,67.4,1016.2,3.7,6.6,11.1,14.43,75.9,64.9,0,1,0.0692152939592748
"1700",4,8,68.1,67.4,1008,4.8,8.1,14,18.2,75.9,62.1,0.05,1,-0.000566633786365205
"1701",7,8,69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66,0,0,-1.06723324361258
"1702",5,9,57.3,45.7,1025.5,10,11.4,15.9,22,64,50,0.02,0,0.0592464471384691
"1703",2,9,57.4,50.3,1030.2,10,10.1,21,26,64,50,0,0,-0.0504108678903938
"1704",6,9,58.1,51.2,1020.2,10,11.5,18.1,24.1,64,46.9,0,0,-0.459133587543428
"1705",4,9,55.3,45.3,1012.3,10,4.5,8.9,11.57,64,44.1,0,0,-0.598697443034708
"1706",7,9,56.3,50.9,1020,9.8,8.3,13,16.9,64,48,0,0,-0.489040128005845
"1707",5,9,56.8,46.4,1015.6,10,8,17.1,20,64,44.1,0,0,-0.827980919913239
"1708",7,9,62.1,58.3,1003.1,7.4,20.3,33,44.1,68,54,0.11,0,-1.09713978407499
"1709",1,9,60,56.6,1018.2,6.7,13.1,24.1,33,68,50,1.08,1,-0.808043226271628
"1710",5,9,63.9,63.8,1006.9,3.4,29.6,35.9,46,68,60.1,2.35,0,-0.638572830317931
"1711",1,9,61.2,50.7,1019.4,10,6.6,13,17.1,68,51.1,0,0,-1.22673479274547
"1712",1,9,62.2,54.3,1020.7,10,9.6,17.1,24.1,68,52,0.04,0,-0.708354758063571
"1713",2,9,62.3,55.4,1025.1,9.5,13.4,19,26,68,59,0,0,0.507844554074726
"1714",7,9,57,47.3,1027.2,10,7.7,12,15.6,68,44.1,0,0,-0.0504108678903938
"1715",5,9,59.7,55.3,1031,8.6,8.9,15,21,68,48.9,0,0,-1.07720209043338
"1716",4,9,56,48.7,1022.6,9.9,11.3,21,27,68,51.1,0,0,0.0592464471384691
"1717",4,9,58.9,51.3,1033.3,10,6.7,15,21,68,48.9,0,0,-0.329538578872954
"1718",2,9,67.9,61.5,1007,8.2,12.3,22.9,27,72,61,0.11,1,0.627470715924395
"1719",1,9,61,53.5,1025.6,9.7,4.7,8.9,11.57,72,51.1,0,1,-0.887794000838074
"1720",3,9,65.5,57.5,1022,10,10.1,18.1,22.9,72,50,0,0,0.298498770837806
"1721",6,9,57.2,42.7,1024.1,10,12.5,19,26,72,46,0,0,0.487906860433115
"1722",1,9,66.9,62,1021.4,8.7,11.4,20,26,72,55,0,0,-1.1071086308958
"1723",2,9,63.6,53.9,1023.1,10,7.9,14,18.2,72,52,0,0,1.35519653384321
"1724",6,9,68.6,65.6,1005.8,9.5,12.6,21,24.1,72,64,0.11,0,1.65426193846738
"1725",3,9,62.8,57.5,1027.3,10,6.2,8.9,11.57,72,57,0,0,0.0592464471384691
"1726",7,9,62.3,56.3,1020,9.8,6.6,13,16.9,72,53.1,0.23,0,0.0492776003176634
"1727",3,9,59,42.3,1022.8,10,9.3,15.9,22.9,72,53.1,0.01,0,-0.0703485615320052
"1728",5,9,64.7,61.4,1010.9,9.9,8,13,16.9,72,57,0,0,0.458000319970698
"1729",2,9,63.9,58.4,1023.2,9.8,4.5,8.9,11.57,72,57,0,0,0.0393087534968576
"1730",2,9,56.3,48.8,1026.3,10,7.8,13,16.9,72,48,0,0,-1.6354575123985
"1731",6,9,63.5,56.6,1017.6,8.8,7.7,15.9,21,72,55,0.27,0,1.03619343557743
"1732",3,9,63.3,61.3,1014.7,6.7,7,18.1,23.53,72,62.1,0.02,0,-0.100255101994422
"1733",5,9,61.1,47.4,1014.7,10,5,11.1,15,72,48,0,0,0.507844554074726
"1734",6,9,59.6,48.5,1013.9,10,10.6,17.1,25.1,72,53.1,0.2,0,1.57451116390094
"1735",1,9,66.6,55.9,1023.5,10,4.7,8,10.4,72,50,0,0,-0.947607081762908
"1736",7,9,63.6,60.3,1015.6,9.9,7.8,13,16.9,72,54,0.01,1,-0.528915515289068
"1737",1,9,66.3,63.4,1007,8.8,9.8,15,29.9,72,60.1,0.24,0,-0.140130489277645
"1738",1,9,62.6,50.8,1022.8,10,10,15.9,22.9,73,59,0.01,0,-0.429227047081011
"1739",2,9,64.9,60.9,1021.2,10,6.4,9.9,12.87,73,55.9,0,0,-1.71520828696495
"1740",2,9,68.5,65.6,1013.3,8.1,12,15.9,19,73,57,0,0,0.398187239045863
"1741",3,9,68.1,66.4,1012.1,6.9,14,18.1,24.1,73,62.1,0,0,1.07606882286065
"1742",3,9,68.6,64.4,1006.9,7.8,11.1,17.1,26,73,64.9,0.92,0,0.288529924017
"1743",1,9,65.3,57.4,1022,10,12.7,21,28.9,73,55.9,0,0,-1.32642326095352
"1744",7,9,67.7,59.2,1011,9.9,8.8,17.1,22.9,73,61,0,0,-0.449164740722622
"1745",7,9,62.6,57.6,1024.5,9.7,6,12,15.6,73,48,0,0,0.467969166791503
"1746",5,9,61.5,54.2,1024.2,10,9.2,20,26,73,50,0,0,0.198810302629749
"1747",2,9,65.7,65.5,1020.5,3.4,7.6,13,16.9,73,60.1,0,1,0.727159184132452
"1748",2,9,64.2,63.7,1017.8,2.8,4.2,8,10.4,73,59,0,1,1.26547691245596
"1749",3,9,64.6,56.5,1025,10,10.9,15,22.9,73,55.9,0,0,-0.0703485615320052
"1750",1,9,68.2,65,1008,8.8,8.4,11.1,15.9,73,63,0.11,0,-1.20679709910386
"1751",2,9,65.9,63.2,1015.5,9.2,6.7,11.1,14.43,73,53.1,0.02,0,-0.329538578872954
"1752",6,9,67.1,58.8,1016.6,9.7,11.4,18.1,22,73,54,0,0,1.30535229973918
"1753",4,9,63.8,54.6,1009.9,10,9.7,13,17.1,73,59,0,0,0.0492776003176634
"1754",4,9,66.2,61.2,1019.1,10,11.3,17.1,22,73,60.1,0,0,0.188841455808943
"1755",2,9,64,59.8,1017.8,7,23.8,34,49,73,59,0,0,-1.79495906153139
"1756",6,9,61.2,50.2,1027.9,10,10.3,18.1,22,73,50,0,0,-0.140130489277645
"1757",1,9,65.3,64.3,1016.6,3.7,9.6,13,16.9,73,60.1,0.05,1,-0.120192795636034
"1758",5,9,64.4,60.3,1014.8,9.7,6.4,13,16.9,73,54,0,0,0.198810302629749
"1759",7,9,66.8,55.9,1024.6,10,9.3,17.1,18.1,73,54,0,0,-0.578759749393096
"1760",4,9,70,64.4,1020.2,5.3,6.4,12,15.6,77,62.1,0.07,1,0.21874799627136
"1761",2,9,71.5,69.2,1015.6,6.8,9.3,19,25.1,77,66,0.14,0,-2.06411792569315
"1762",1,9,70.1,62.9,1015.8,9,11,20,24.1,77,62.1,0,0,-1.21676594592466
"1763",6,9,70.1,66.5,1017.8,7.9,6.4,9.9,12.87,77,48.9,0,1,1.60441770436335
"1764",5,9,67.7,60.6,1016.7,9.5,9.7,14,19,77,57.9,0.11,0,0.288529924017
"1765",3,9,65.9,65.3,1016.8,2.6,3.4,7,9.1,77,59,0.12,1,0.56765763499956
"1766",5,9,73.8,71.2,1011.3,5.6,5.6,9.9,12.87,77,71.6,0.11,1,1.1657884442479
"1767",4,9,70.3,66.8,1016.3,8.4,13.1,18.1,26,77,64.9,0.01,0,0.487906860433115
"1768",3,9,71.1,69.4,1013.1,1.7,6.8,9.9,12.87,77,68,0.01,1,1.00628689511501
"1769",5,9,71.5,67,1011.2,9.7,6.8,8.9,11.57,77,66.9,0,0,0.757065724594869
"1770",4,9,68.7,68.6,1014,1.5,4.7,9.9,12.87,77,62.1,0,1,0.966411507831789
"1771",4,9,66.6,64.8,1015.1,6.6,7.7,12,15.6,77,57.9,0,1,0.00940221303444051
"1772",5,9,69.4,66.3,1005.9,4.9,9.3,20,28,77,64,0.07,1,1.40504076794724
"1773",7,9,70.4,66.2,1015.3,6.6,5.2,12,15.6,77,63,0.01,1,0.557688788178755
"1774",5,9,68.5,66.8,1012,6.3,9,13,16.9,77,66,0.01,1,1.17575729106871
"1775",7,9,72,69.9,1014.3,6.9,10.7,15,18.1,77,64.9,0.01,1,-0.459133587543428
"1776",6,9,69.2,63.2,1015.1,9.4,9.9,18.1,21,77,62.1,0.05,0,0.976380354652595
"1777",4,9,75.8,71,1013.9,7.6,10.3,12,18.1,81,71.6,0,1,1.40504076794724
"1778",3,9,76.4,69.6,1015.8,9.1,13.5,17.1,22.9,81,70,0,0,1.95332734309155
"1779",4,9,72.8,61.9,1024.8,10,6.2,13,16.9,81,64,0,0,1.48479154251369
"1780",3,9,54.5,42.7,1013,10,8.4,13,19,61,46,0,0,0.158934915346526
"1781",6,9,60.1,54.5,1028.7,7.8,15.6,20,28.9,63,57.9,0.01,0,2.72092854829359
"1782",6,9,61.3,61.3,1008.1,2.8,27.5,35,47,66,59,3.17,0,0.14896606852572
"1783",1,9,57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,0,-0.269725497948119
"1784",2,9,57.5,47.6,1022,10,3.6,8,10.4,66,46.9,0,0,0.109090681242498
"1785",3,9,63.5,55.8,1024.6,10,10.4,15,17.1,70,60.1,0,0,-0.279694344768925
"1786",3,9,56.1,43.1,1024.7,10,16.3,22.9,29.9,70,51.1,0.02,0,0.278561077196195
"1787",4,9,62.4,55.2,1023.3,10,9.8,15,20,70,55,0,0,-0.977513622225325
"1788",6,9,65.4,60.5,1017.2,9.5,11.3,14,17.1,70,60.1,0.55,0,1.40504076794724
"1789",7,9,63.8,59.3,1020.9,10,8.2,12,15.6,70,54,0,0,-0.668479370780348
"1790",6,9,60.5,58.5,1017.8,6.3,8.5,15.9,19,70,55.9,0.1,0,1.12591305696468
"1791",7,9,59.9,53.2,1022.2,9.6,7.6,15,21,70,52,0,0,-0.409289353439399
"1792",2,9,62.4,54.8,1017.9,10,7.4,13,15,70,51.1,0,0,-0.289663191589731
"1793",2,9,65.4,62.2,1012.4,9.6,13.4,17.1,24.1,70,53.1,0.16,0,-0.668479370780348
"1794",4,9,66.5,63.8,1011.4,7.8,11,21,27,70,62.1,1.35,0,-0.798074379450822
"1795",2,9,67.6,57.8,1013.1,10,14.5,24.1,31.1,70,63,0,0,-0.199943570202479
"1796",1,9,59.4,50.9,1031.1,10,7,12,15.9,70,48,0,0,-1.05726439679177
"1797",3,9,61.5,53,1018.2,10,9.2,15.9,20,70,54,0,0,0.35831185176264
"1798",4,9,66.1,66.1,1006.4,3.2,21.3,31.1,40,70,63,0.59,0,-0.160068182919257
"1799",4,9,61.9,54.4,1015.5,9.8,4.6,13,16.9,70,51.1,0,0,0.587595328641172
"1800",7,9,63.1,57,1021.1,10,7.5,12,15.6,70,54,0,0,0.0891529876008862
"1801",7,9,59.4,47.2,1030.1,10,11.4,20,26,70,52,0,0,-0.419258200260205
"1802",5,9,69.4,60.8,1020.5,9.9,5.2,12,15.6,82,59,0,0,1.27544575927677
"1803",3,9,74.6,64.7,1015.8,9.4,8.3,13,16.9,82,64.9,0,0,0.268592230375389
"1804",4,9,74,65.1,1012.3,8.1,9.7,14,22,82,66.9,0,1,-0.189974723381674
"1805",4,9,69.2,64.7,1024.1,9.3,4.8,9.9,12.87,86,61,0,1,1.6841684789298
"1806",3,9,75.7,70.6,1022.4,6.1,9.9,14,19,86,66,0,1,1.8636077217043
"1807",3,9,70,65.8,1016.3,8.9,6.8,13,16.9,75,57.9,0.11,1,0.527782247716338
"1808",6,9,69.1,67,1004.5,6.1,8.9,15,19,75,66.9,0.01,1,0.527782247716338
"1809",7,9,63.2,57.5,1022,10,5.7,9.9,12.87,75,55.9,0,0,-1.00742016268774
"1810",1,9,70.6,67.3,1019.6,9.3,11.1,14,18.2,75,66.9,0,0,-0.638572830317931
"1811",4,9,69.6,68.6,1013.2,6,13.6,18.1,28.9,75,64.9,0,0,0.0891529876008862
"1812",5,9,70.2,67.6,1013.7,5.3,11.4,15.9,20,75,66.9,0,0,0.956442661010983
"1813",5,9,67.1,65.1,1011.4,7.9,13,22.9,36.9,75,64,2.88,1,1.90348310898753
"1814",2,9,65.6,62.6,1020.6,7.9,5,8,10.4,75,55.9,0,1,0.737128030953258
"1815",6,9,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,0,0.816878805519703
"1816",4,9,67.5,63.4,1011.8,9.5,8,13,16.9,75,60.1,0,0,1.38510307430563
"1817",2,9,65.4,58.5,1016.8,9.6,7.4,14,18.2,75,57,0,0,0.208779149450555
"1818",4,9,70.5,68.3,1012.7,4.1,15.5,26,33,75,63,0.34,0,0.348343004941835
"1819",4,9,69.4,67.3,1017.4,6.9,14.7,19,25.1,75,55.9,0.41,0,1.55457347025933
"1820",5,9,66.3,62.6,1016.6,8.5,13.2,21,28,75,60.1,0.11,0,0.727159184132452
"1821",2,9,63.6,55.3,1025.3,10,7.8,15.9,21,75,55.9,0.01,0,-0.0105354806071709
"1822",6,9,70.6,65.2,1019.1,6.8,12,21,26,75,64,0,1,0.438062626329086
"1823",2,9,71,68.8,1018.7,7.6,8.1,14,20,75,68,0,0,0.806909958698897
"1824",7,9,66.6,60.3,1019,10,6.9,14,18.2,75,61,0.01,0,-0.309600885231342
"1825",7,9,65,59.4,1026.7,10,7.2,11.1,17.1,75,55.9,0,0,-0.698385911242765
"1826",5,9,67.4,67.2,1012.6,5.1,9,14,18.2,75,63,0,1,1.28541460609757
"1827",1,9,68.2,65.3,1020.4,8.8,8.2,12,15.6,75,52,0.02,0,0.0492776003176634
"1828",3,9,71.1,69.3,1019.3,8.7,5.6,11.1,14.43,75,66,0.22,0,0.198810302629749
"1829",4,9,71,69.6,1023,3.1,4,9.9,12.87,79,66,0,1,1.83370118124189
"1830",7,9,71.9,67,1016.5,6.7,7,14,18.2,79,68,0,1,-0.0105354806071709
"1831",2,9,73,66.9,1019,10,11.9,15.9,22,79,64,0,0,-1.13701517135822
"1832",5,9,67.2,57.8,1020.9,10,3.7,7,9.1,79,57.9,0,0,0.607533022282783
